sku_id,week,current_inventory,pipeline_procurement,pipeline_manufacturing,avg_demand_lookback,demand_trend,demand_volatility,procurement_lead_time,manufacturing_lead_time,unit_cost,seasonality_sin,seasonality_cos,target_quantity,supply_method,actual_demand,stockout
SKU_004,48,425.0,0.0,237.0,127.25,1.0476190476190361,10.096410253154335,4.851461410206573,2.4257307051032866,33.90301308115608,-0.4647231720437684,0.88545602565321,89.5,1,149.0,0.0
SKU_004,49,425.5,0.0,253.5,130.875,2.0833333333333273,11.889464874417182,4.851461410206573,2.4257307051032866,33.90301308115608,-0.35460488704253595,0.9350162426854147,164.0,1,147.0,0.0
SKU_004,50,344.0,0.0,245.60000000000002,134.375,2.1547619047618984,11.999348940671739,4.851461410206573,2.4257307051032866,33.90301308115608,-0.2393156642875578,0.970941817426052,81.60000000000002,1,171.0,0.0
SKU_004,51,381.0,0.0,81.60000000000002,137.875,6.130952380952377,17.032597423763647,4.851461410206573,2.4257307051032866,33.90301308115608,-0.12053668025532363,0.992708874098054,0.0,0,127.0,0.0
SKU_005,0,98.0153340955518,0.0,177.9846659044482,36.50383352388795,0.0,0.0,7.163036836087749,3.5815184180438746,63.12602499862605,0.0,1.0,177.9846659044482,1,48.0,0.0
SKU_005,1,40.01533409555179,0.0,210.4846659044482,48.0,0.0,0.0,7.163036836087749,3.5815184180438746,63.12602499862605,0.12053668025532305,0.992708874098054,32.5,1,58.0,0.0
SKU_005,2,0.0,0.0,237.0,53.0,9.999999999999996,5.0,7.163036836087749,3.5815184180438746,63.12602499862605,0.23931566428755774,0.970941817426052,26.515334095551793,1,46.0,5.984665904448207
SKU_005,3,0.0,0.0,237.0,50.666666666666664,-1.0000000000000038,5.2493385826745405,7.163036836087749,3.5815184180438746,63.12602499862605,0.3546048870425356,0.9350162426854148,0.0,0,32.0,32.0
SKU_005,4,146.9846659044482,0.0,91.5153340955518,46.0,-5.999999999999996,9.273618495495704,7.163036836087749,3.5815184180438746,63.12602499862605,0.4647231720437685,0.8854560256532099,32.5,1,31.0,0.0
SKU_005,5,130.4846659044482,0.0,124.5153340955518,43.0,-6.000000000000007,10.237187113655782,7.163036836087749,3.5815184180438746,63.12602499862605,0.5680647467311558,0.8229838658936564,65.5,1,49.0,0.0
SKU_005,6,121.0,0.0,104.0,44.0,-2.571428571428573,9.60902353693305,7.163036836087749,3.5815184180438746,63.12602499862605,0.6631226582407952,0.7485107481711011,6.0,1,36.0,0.0
SKU_005,7,78.0,0.0,150.0,42.857142857142854,-2.464285714285716,9.326284996542551,7.163036836087749,3.5815184180438746,63.12602499862605,0.7485107481711011,0.6631226582407953,46.0,1,43.0,0.0
SKU_005,8,68.5,0.0,134.0,42.875,-1.6309523809523812,8.72406871820712,7.163036836087749,3.5815184180438746,63.12602499862605,0.8229838658936564,0.5680647467311559,16.5,1,42.0,0.0
SKU_005,9,105.0,0.0,91.5,42.125,-1.1547619047619053,8.506431390424542,7.163036836087749,3.5815184180438746,63.12602499862605,0.8854560256532099,0.4647231720437686,23.0,1,29.0,0.0
SKU_005,10,73.0,0.0,126.5,38.5,-0.547619047619047,7.0178344238090995,7.163036836087749,3.5815184180438746,63.12602499862605,0.9350162426854148,0.35460488704253557,41.0,1,38.0,0.0
SKU_005,11,93.0,0.0,80.5,37.5,0.21428571428571297,6.422616289332565,7.163036836087749,3.5815184180438746,63.12602499862605,0.970941817426052,0.23931566428755804,0.0,0,26.0,0.0
SKU_005,12,71.5,0.0,98.0,36.75,-1.3333333333333341,7.310095758606723,7.163036836087749,3.5815184180438746,63.12602499862605,0.992708874098054,0.120536680255323,34.0,1,38.0,0.0
SKU_005,13,63.5,0.0,97.0,37.625,-1.8452380952380971,6.981001002721601,7.163036836087749,3.5815184180438746,63.12602499862605,1.0,-1.6081226496766366e-16,22.0,1,31.0,0.0
SKU_005,14,85.5,0.0,56.0,35.375,-1.17857142857143,5.743202503830071,7.163036836087749,3.5815184180438746,63.12602499862605,0.992708874098054,-0.12053668025532288,0.0,0,19.0,0.0
SKU_005,15,60.5,0.0,101.5,33.25,-2.4761904761904767,7.870038119348597,7.163036836087749,3.5815184180438746,63.12602499862605,0.9709418174260521,-0.2393156642875575,45.5,1,25.0,0.0
SKU_005,16,62.5,0.0,105.5,31.0,-2.11904761904762,7.314369419163897,7.163036836087749,3.5815184180438746,63.12602499862605,0.9350162426854148,-0.35460488704253545,38.0,1,32.0,0.0
SKU_005,17,67.5,0.0,91.5,29.75,-0.8571428571428583,6.077622890571609,7.163036836087749,3.5815184180438746,63.12602499862605,0.8854560256532099,-0.4647231720437685,8.0,1,17.0,0.0
SKU_005,18,33.5,0.0,145.0,28.25,-2.000000000000001,7.411983540186797,7.163036836087749,3.5815184180438746,63.12602499862605,0.8229838658936565,-0.5680647467311557,53.5,1,34.0,0.0
SKU_005,19,50.0,0.0,130.0,27.75,-0.4761904761904779,6.85109480302236,7.163036836087749,3.5815184180438746,63.12602499862605,0.7485107481711013,-0.663122658240795,30.5,1,29.0,0.0
SKU_005,20,62.0,0.0,110.5,28.125,-0.5595238095238108,6.827105902210687,7.163036836087749,3.5815184180438746,63.12602499862605,0.6631226582407952,-0.7485107481711012,18.5,1,26.0,0.0
SKU_005,21,40.0,0.0,149.0,26.625,0.3214285714285715,5.721396245672904,7.163036836087749,3.5815184180438746,63.12602499862605,0.5680647467311558,-0.8229838658936564,46.5,1,30.0,0.0
SKU_005,22,58.5,0.0,124.5,26.5,1.0714285714285703,5.634713834792322,7.163036836087749,3.5815184180438746,63.12602499862605,0.46472317204376906,-0.8854560256532096,29.0,1,35.0,0.0
SKU_005,23,65.0,0.0,115.0,28.5,0.9761904761904764,5.454356057317857,7.163036836087749,3.5815184180438746,63.12602499862605,0.35460488704253584,-0.9350162426854147,21.0,1,24.0,0.0
SKU_005,24,46.5,0.0,160.5,28.375,0.2261904761904757,5.543859215384171,7.163036836087749,3.5815184180438746,63.12602499862605,0.23931566428755768,-0.970941817426052,64.0,1,37.0,0.0
SKU_005,25,67.0,0.0,141.5,29.0,1.333333333333332,6.164414002968976,7.163036836087749,3.5815184180438746,63.12602499862605,0.12053668025532308,-0.992708874098054,27.5,1,26.0,0.0
SKU_005,26,63.0,0.0,157.5,30.125,-0.202380952380951,4.456385867493972,7.163036836087749,3.5815184180438746,63.12602499862605,-3.216245299353273e-16,-1.0,45.0,1,33.0,0.0
SKU_005,27,42.0,0.0,168.0,30.0,0.45238095238095355,4.358898943540674,7.163036836087749,3.5815184180438746,63.12602499862605,-0.12053668025532283,-0.992708874098054,31.5,1,42.0,0.0
SKU_005,28,68.0,0.0,151.0,31.625,1.3452380952380931,5.851014869234225,7.163036836087749,3.5815184180438746,63.12602499862605,-0.23931566428755743,-0.9709418174260521,47.0,1,38.0,0.0
SKU_005,29,61.5,0.0,172.5,33.125,1.2738095238095235,5.754074643241952,7.163036836087749,3.5815184180438746,63.12602499862605,-0.3546048870425356,-0.9350162426854148,49.0,1,34.0,0.0
SKU_005,30,80.5,0.0,162.5,33.625,1.0119047619047619,5.633327169621874,7.163036836087749,3.5815184180438746,63.12602499862605,-0.46472317204376806,-0.8854560256532101,35.0,1,26.0,0.0
SKU_005,31,64.0,0.0,206.0,32.5,0.5238095238095216,6.123724356957945,7.163036836087749,3.5815184180438746,63.12602499862605,-0.5680647467311556,-0.8229838658936566,75.0,1,48.0,0.0
SKU_005,32,63.0,0.0,214.5,35.5,0.9047619047619029,7.035623639735144,7.163036836087749,3.5815184180438746,63.12602499862605,-0.663122658240795,-0.7485107481711013,55.5,1,48.0,0.0
SKU_005,33,72.0,0.0,235.5,36.875,2.1071428571428563,8.176758220713145,7.163036836087749,3.5815184180438746,63.12602499862605,-0.7485107481711011,-0.6631226582407952,70.0,1,40.0,0.0
SKU_005,34,63.0,0.0,252.0,38.625,1.2023809523809534,7.087621251167418,7.163036836087749,3.5815184180438746,63.12602499862605,-0.8229838658936564,-0.5680647467311559,51.5,1,44.0,0.0
SKU_005,35,85.0,0.0,236.0,40.0,1.047619047619047,6.928203230275509,7.163036836087749,3.5815184180438746,63.12602499862605,-0.8854560256532096,-0.4647231720437691,59.0,1,53.0,0.0
SKU_005,36,72.5,0.0,232.0,41.375,2.3452380952380945,8.169111028747253,7.163036836087749,3.5815184180438746,63.12602499862605,-0.9350162426854147,-0.3546048870425359,51.5,1,68.0,0.0
SKU_005,37,97.5,0.0,162.0,45.125,4.2023809523809526,11.826215582340785,7.163036836087749,3.5815184180438746,63.12602499862605,-0.970941817426052,-0.23931566428755774,0.0,0,45.0,0.0
SKU_005,38,101.0,0.0,145.0,46.5,2.999999999999996,11.067971810589327,7.163036836087749,3.5815184180438746,63.12602499862605,-0.992708874098054,-0.12053668025532357,34.5,1,48.0,0.0
SKU_005,39,118.0,0.0,134.0,49.25,0.9285714285714265,7.917543811056558,7.163036836087749,3.5815184180438746,63.12602499862605,-1.0,-1.8369701987210297e-16,48.0,1,42.0,0.0
SKU_005,40,138.5,0.0,130.0,48.5,0.19047619047618794,8.276472678623424,7.163036836087749,3.5815184180438746,63.12602499862605,-0.992708874098054,0.1205366802553232,47.5,1,31.0,0.0
SKU_005,41,95.5,0.0,203.0,46.375,-1.3214285714285707,10.111101572034572,7.163036836087749,3.5815184180438746,63.12602499862605,-0.9709418174260521,0.23931566428755738,73.0,1,43.0,0.0
SKU_005,42,78.0,0.0,240.0,46.75,-2.2857142857142887,9.921567416492215,7.163036836087749,3.5815184180438746,63.12602499862605,-0.9350162426854148,0.35460488704253557,71.5,1,52.0,0.0
SKU_005,43,73.0,0.0,251.0,47.75,-2.14285714285715,9.996874511566103,7.163036836087749,3.5815184180438746,63.12602499862605,-0.8854560256532101,0.464723172043768,59.0,1,53.0,0.0
SKU_005,44,69.5,0.0,235.0,47.75,-1.1428571428571423,9.996874511566103,7.163036836087749,3.5815184180438746,63.12602499862605,-0.822983865893657,0.5680647467311548,31.5,1,51.0,0.0
SKU_005,45,86.5,0.0,230.0,45.625,1.2976190476190457,6.744210480108105,7.163036836087749,3.5815184180438746,63.12602499862605,-0.7485107481711011,0.6631226582407952,68.0,1,56.0,0.0
SKU_005,46,102.0,0.0,187.5,47.0,2.095238095238093,7.54983443527075,7.163036836087749,3.5815184180438746,63.12602499862605,-0.6631226582407955,0.7485107481711007,29.0,1,56.0,0.0
SKU_005,47,121.0,0.0,165.5,48.0,2.9523809523809517,8.12403840463596,7.163036836087749,3.5815184180438746,63.12602499862605,-0.5680647467311559,0.8229838658936564,37.0,1,40.0,0.0
SKU_005,48,93.5,0.0,220.89999999999998,47.75,1.6428571428571426,8.332916656249479,7.163036836087749,3.5815184180438746,63.12602499862605,-0.4647231720437684,0.88545602565321,86.89999999999998,1,59.0,0.0
SKU_005,49,123.5,0.0,152.89999999999998,51.25,0.785714285714282,6.15934249737746,7.163036836087749,3.5815184180438746,63.12602499862605,-0.35460488704253595,0.9350162426854147,0.0,0,38.0,0.0
SKU_005,50,98.5,0.0,123.89999999999998,50.625,-1.2023809523809545,7.140334375923861,7.163036836087749,3.5815184180438746,63.12602499862605,-0.2393156642875578,0.970941817426052,0.0,0,54.0,0.0
SKU_005,51,66.5,0.0,89.5,50.875,-0.7738095238095262,7.218682358990455,7.163036836087749,3.5815184180438746,63.12602499862605,-0.12053668025532363,0.992708874098054,2.6000000000000227,1,69.0,0.0
SKU_006,0,475.7337306586903,0.0,136.26626934130968,159.18343266467258,0.0,0.0,3.288944231641919,1.6444721158209594,48.32664850061841,0.0,1.0,136.26626934130968,1,161.0,0.0
SKU_006,1,315.7337306586903,0.0,239.76626934130968,161.0,0.0,0.0,3.288944231641919,1.6444721158209594,48.32664850061841,0.12053668025532305,0.992708874098054,103.5,1,160.0,0.0
SKU_006,2,333.0,0.0,190.5,160.5,-1.0000000000000298,0.5,3.288944231641919,1.6444721158209594,48.32664850061841,0.23931566428755774,0.970941817426052,87.0,1,119.0,0.0
SKU_006,3,294.5,0.0,234.0,146.66666666666666,-20.999999999999986,19.567546828585563,3.288944231641919,1.6444721158209594,48.32664850061841,0.3546048870425356,0.9350162426854148,147.0,1,142.0,0.0
SKU_006,4,249.5,0.0,245.5,145.5,-9.800000000000013,17.066048165876012,3.288944231641919,1.6444721158209594,48.32664850061841,0.4647231720437685,0.8854560256532099,98.5,1,132.0,0.0
SKU_006,5,264.5,0.0,198.5,142.8,-7.599999999999999,16.191355718407276,3.288944231641919,1.6444721158209594,48.32664850061841,0.5680647467311558,0.8229838658936564,100.0,1,132.0,0.0
SKU_006,6,260.0,0.0,166.0,141.0,-5.885714285714278,15.31883372410141,3.288944231641919,1.6444721158209594,48.32664850061841,0.6631226582407952,0.7485107481711011,66.0,1,103.0,0.0
SKU_006,7,265.0,0.0,197.5,135.57142857142858,-7.750000000000006,19.441172384233145,3.288944231641919,1.6444721158209594,48.32664850061841,0.7485107481711011,0.6631226582407953,131.5,1,95.0,0.0
SKU_006,8,205.0,0.0,307.0,130.5,-8.54761904761905,22.599778759979046,3.288944231641919,1.6444721158209594,48.32664850061841,0.8229838658936564,0.5680647467311559,175.5,1,126.0,0.0
SKU_006,9,204.5,0.0,313.5,126.125,-5.654761904761898,19.438605274041652,3.288944231641919,1.6444721158209594,48.32664850061841,0.8854560256532099,0.4647231720437686,138.0,1,132.0,0.0
SKU_006,10,250.0,0.0,251.0,122.625,-1.535714285714289,15.0493978284847,3.288944231641919,1.6444721158209594,48.32664850061841,0.9350162426854148,0.35460488704253557,113.0,1,130.0,0.0
SKU_006,11,268.0,0.0,234.5,124.0,-1.3095238095238106,15.157506391224118,3.288944231641919,1.6444721158209594,48.32664850061841,0.970941817426052,0.23931566428755804,121.5,1,120.0,0.0
SKU_006,12,251.0,0.0,254.5,121.25,0.2857142857142873,13.5531361684298,3.288944231641919,1.6444721158209594,48.32664850061841,0.992708874098054,0.120536680255323,133.0,1,130.0,0.0
SKU_006,13,250.5,0.0,259.5,121.0,2.166666666666664,13.369741957120938,3.288944231641919,1.6444721158209594,48.32664850061841,1.0,-1.6081226496766366e-16,126.5,1,122.0,0.0
SKU_006,14,250.5,0.0,268.0,119.75,3.4285714285714204,12.735285626950029,3.288944231641919,1.6444721158209594,48.32664850061841,0.992708874098054,-0.12053668025532288,141.5,1,133.0,0.0
SKU_006,15,255.0,0.0,250.5,123.5,2.7380952380952377,11.61895003862225,3.288944231641919,1.6444721158209594,48.32664850061841,0.9709418174260521,-0.2393156642875575,109.0,1,122.0,0.0
SKU_006,16,263.5,0.0,263.5,126.875,-0.4404761904761982,4.728570079844435,3.288944231641919,1.6444721158209594,48.32664850061841,0.9350162426854148,-0.35460488704253545,154.5,1,133.0,0.0
SKU_006,17,233.5,0.0,264.0,127.75,-0.023809523809529453,5.11737237261468,3.288944231641919,1.6444721158209594,48.32664850061841,0.8854560256532099,-0.4647231720437685,109.5,1,139.0,0.0
SKU_006,18,281.0,0.0,210.0,128.625,1.3690476190476202,6.243746871871088,3.288944231641919,1.6444721158209594,48.32664850061841,0.8229838658936565,-0.5680647467311557,100.5,1,107.0,0.0
SKU_006,19,259.5,0.0,282.0,125.75,-0.28571428571428964,9.430668056930008,3.288944231641919,1.6444721158209594,48.32664850061841,0.7485107481711013,-0.663122658240795,181.5,1,131.0,0.0
SKU_006,20,234.0,0.0,333.5,127.125,-0.46428571428572407,9.29297449689818,3.288944231641919,1.6444721158209594,48.32664850061841,0.6631226582407952,-0.7485107481711012,152.0,1,126.0,0.0
SKU_006,21,273.5,0.0,346.5,126.625,-0.24999999999999967,9.23224647634583,3.288944231641919,1.6444721158209594,48.32664850061841,0.5680647467311558,-0.8229838658936564,194.5,1,142.0,0.0
SKU_006,22,255.5,0.0,391.0,129.125,0.5357142857142794,10.288798520721455,3.288944231641919,1.6444721158209594,48.32664850061841,0.46472317204376906,-0.8854560256532096,196.5,1,170.0,0.0
SKU_006,23,289.0,0.0,335.5,133.75,4.357142857142846,17.07154064517904,3.288944231641919,1.6444721158209594,48.32664850061841,0.35460488704253584,-0.9350162426854147,139.0,1,161.0,0.0
SKU_006,24,342.5,0.0,275.5,138.625,5.369047619047611,18.526585627146737,3.288944231641919,1.6444721158209594,48.32664850061841,0.23931566428755768,-0.970941817426052,136.5,1,143.0,0.0
SKU_006,25,324.5,0.0,334.0,139.875,5.130952380952375,18.442054522205492,3.288944231641919,1.6444721158209594,48.32664850061841,0.12053668025532308,-0.992708874098054,197.5,1,157.0,0.0
SKU_006,26,281.0,0.0,388.0,142.125,6.464285714285711,19.277172380823906,3.288944231641919,1.6444721158209594,48.32664850061841,-3.216245299353273e-16,-1.0,190.5,1,180.0,0.0
SKU_006,27,322.5,0.0,318.5,151.25,5.857142857142852,17.704166176355216,3.288944231641919,1.6444721158209594,48.32664850061841,-0.12053668025532283,-0.992708874098054,128.0,1,156.0,0.0
SKU_006,28,363.0,0.0,328.5,154.375,4.083333333333322,15.976056303105594,3.288944231641919,1.6444721158209594,48.32664850061841,-0.23931566428755743,-0.9709418174260521,200.5,1,150.0,0.0
SKU_006,29,311.0,0.0,423.0,157.375,0.678571428571414,12.16488286010186,3.288944231641919,1.6444721158209594,48.32664850061841,-0.3546048870425356,-0.9350162426854148,222.5,1,180.0,0.0
SKU_006,30,327.5,0.0,451.5,162.125,0.9166666666666684,12.643550727544854,3.288944231641919,1.6444721158209594,48.32664850061841,-0.46472317204376806,-0.8854560256532101,229.0,1,184.0,0.0
SKU_006,31,341.0,0.0,419.0,163.875,3.5833333333333277,14.451967859084105,3.288944231641919,1.6444721158209594,48.32664850061841,-0.5680647467311556,-0.8229838658936566,190.0,1,209.0,0.0
SKU_006,32,403.0,0.0,369.0,169.875,7.035714285714272,20.648471493066985,3.288944231641919,1.6444721158209594,48.32664850061841,-0.663122658240795,-0.7485107481711013,179.0,1,167.0,0.0
SKU_006,33,381.0,0.0,412.5,172.875,3.9166666666666647,18.113789636627672,3.288944231641919,1.6444721158209594,48.32664850061841,-0.7485107481711011,-0.6631226582407952,233.5,1,212.0,0.0
SKU_006,34,380.0,0.0,438.0,179.75,5.476190476190464,20.99255820523073,3.288944231641919,1.6444721158209594,48.32664850061841,-0.8229838658936564,-0.5680647467311559,204.5,1,180.0,0.0
SKU_006,35,386.5,0.0,441.0,179.75,5.523809523809515,20.99255820523073,3.288944231641919,1.6444721158209594,48.32664850061841,-0.8854560256532096,-0.4647231720437691,236.5,1,227.0,0.0
SKU_006,36,407.0,0.0,410.0,188.625,6.916666666666658,23.88481473656432,3.288944231641919,1.6444721158209594,48.32664850061841,-0.9350162426854147,-0.3546048870425359,173.5,1,184.0,0.0
SKU_006,37,412.5,0.0,453.5,192.875,2.3928571428571326,19.199202457393902,3.288944231641919,1.6444721158209594,48.32664850061841,-0.970941817426052,-0.23931566428755774,280.0,1,231.0,0.0
SKU_006,38,395.0,0.0,422.0,199.25,4.19047619047618,22.111931168489107,3.288944231641919,1.6444721158209594,48.32664850061841,-0.992708874098054,-0.12053668025532357,142.0,1,191.0,0.0
SKU_006,39,477.0,0.0,434.0,200.125,1.8690476190476055,21.624277444576038,3.288944231641919,1.6444721158209594,48.32664850061841,-1.0,-1.8369701987210297e-16,292.0,1,198.0,0.0
SKU_006,40,351.0,0.0,552.0,198.75,2.6428571428571344,21.364397955477237,3.288944231641919,1.6444721158209594,48.32664850061841,-0.992708874098054,0.1205366802553232,260.0,1,268.0,0.0
SKU_006,41,444.0,0.0,379.0,211.375,5.01190476190475,27.757600310545577,3.288944231641919,1.6444721158209594,48.32664850061841,-0.9709418174260521,0.23931566428755738,119.0,1,199.0,0.0
SKU_006,42,479.0,0.0,323.0,209.75,4.047619047619036,28.052406313897567,3.288944231641919,1.6444721158209594,48.32664850061841,-0.9350162426854148,0.35460488704253557,204.0,1,225.0,0.0
SKU_006,43,418.0,0.0,334.5,215.375,2.13095238095237,25.956393721008318,3.288944231641919,1.6444721158209594,48.32664850061841,-0.8854560256532101,0.464723172043768,130.5,1,180.0,0.0
SKU_006,44,428.0,0.0,325.5,209.5,0.4285714285714231,27.906092524751653,3.288944231641919,1.6444721158209594,48.32664850061841,-0.822983865893657,0.5680647467311548,195.0,1,194.0,0.0
SKU_006,45,363.5,0.0,375.5,210.75,-3.5952380952381002,26.94322734937298,3.288944231641919,1.6444721158209594,48.32664850061841,-0.7485107481711011,0.6631226582407952,180.5,1,195.0,0.0
SKU_006,46,370.5,0.0,319.0,206.25,-2.738095238095244,26.180861330368792,3.288944231641919,1.6444721158209594,48.32664850061841,-0.6631226582407955,0.7485107481711007,138.5,1,188.0,0.0
SKU_006,47,399.0,0.0,283.5,205.875,-5.89285714285716,26.417028125813093,3.288944231641919,1.6444721158209594,48.32664850061841,-0.5680647467311559,0.8229838658936564,145.0,1,152.0,0.0
SKU_006,48,360.5,0.0,364.29999999999995,200.125,-11.226190476190471,31.935237199682735,3.288944231641919,1.6444721158209594,48.32664850061841,-0.4647231720437684,0.88545602565321,219.29999999999995,1,177.0,0.0
SKU_006,49,323.5,0.0,391.70000000000005,188.75,-5.880952380952385,19.530424982575266,3.288944231641919,1.6444721158209594,48.32664850061841,-0.35460488704253595,0.9350162426854147,172.4000000000001,1,182.0,0.0
SKU_006,50,346.79999999999995,0.0,369.20000000000005,186.625,-5.3452380952380985,19.221976355203438,3.288944231641919,1.6444721158209594,48.32664850061841,-0.2393156642875578,0.970941817426052,196.79999999999995,1,196.0,0.0
SKU_006,51,348.20000000000005,0.0,196.79999999999995,183.0,-0.4523809523809612,13.536986370680884,3.288944231641919,1.6444721158209594,48.32664850061841,-0.12053668025532363,0.992708874098054,0.0,0,171.0,0.0
SKU_007,0,45.30231366719826,0.0,127.19768633280174,18.825578416799566,0.0,0.0,7.721297523680014,3.860648761840007,61.27938404189403,0.0,1.0,127.19768633280174,1,30.0,0.0
SKU_007,1,20.302313667198263,0.0,155.19768633280174,30.0,0.0,0.0,7.721297523680014,3.860648761840007,61.27938404189403,0.12053668025532305,0.992708874098054,28.0,1,25.0,0.0
SKU_007,2,0.0,0.0,175.5,27.5,-5.000000000000002,2.5,7.721297523680014,3.860648761840007,61.27938404189403,0.23931566428755774,0.970941817426052,20.302313667198263,1,30.0,9.697686332801737
SKU_007,3,0.0,0.0,175.5,28.333333333333332,-1.4632597254126373e-16,2.3570226039551585,7.721297523680014,3.860648761840007,61.27938404189403,0.3546048870425356,0.9350162426854148,0.0,0,30.0,30.0
SKU_007,4,95.19768633280174,0.0,54.80231366719826,28.75,0.500000000000001,2.165063509461097,7.721297523680014,3.860648761840007,61.27938404189403,0.4647231720437685,0.8854560256532099,6.5,1,32.0,0.0
SKU_007,5,98.19768633280174,0.0,36.80231366719826,29.4,0.8999999999999976,2.3323807579381204,7.721297523680014,3.860648761840007,61.27938404189403,0.5680647467311558,0.8229838658936564,10.0,1,25.0,0.0
SKU_007,6,97.5,0.0,28.5,28.666666666666668,-0.11428571428571489,2.6874192494328497,7.721297523680014,3.860648761840007,61.27938404189403,0.6631226582407952,0.7485107481711011,12.0,1,21.0,0.0
SKU_007,7,75.5,0.0,49.0,27.571428571428573,-0.8928571428571438,3.6589281356759136,7.721297523680014,3.860648761840007,61.27938404189403,0.7485107481711011,0.6631226582407953,20.5,1,22.0,0.0
SKU_007,8,60.0,0.0,67.5,26.875,-1.0595238095238098,3.887077951366553,7.721297523680014,3.860648761840007,61.27938404189403,0.8229838658936564,0.5680647467311559,25.0,1,22.0,0.0
SKU_007,9,51.0,0.0,81.0,25.875,-1.1309523809523825,3.9823830805184977,7.721297523680014,3.860648761840007,61.27938404189403,0.8854560256532099,0.4647231720437686,23.5,1,19.0,0.0
SKU_007,10,43.0,0.0,89.0,25.125,-1.7976190476190483,4.594493987372276,7.721297523680014,3.860648761840007,61.27938404189403,0.9350162426854148,0.35460488704253557,20.0,1,20.0,0.0
SKU_007,11,39.5,0.0,94.0,23.875,-1.7023809523809528,4.456385867493972,7.721297523680014,3.860648761840007,61.27938404189403,0.970941817426052,0.23931566428755804,25.5,1,24.0,0.0
SKU_007,12,39.5,0.0,80.5,23.125,-1.0357142857142874,3.822221212855164,7.721297523680014,3.860648761840007,61.27938404189403,0.992708874098054,0.120536680255323,11.5,1,25.0,0.0
SKU_007,13,44.0,0.0,71.5,22.25,0.07142857142857194,2.1065374432940898,7.721297523680014,3.860648761840007,61.27938404189403,1.0,-1.6081226496766366e-16,14.5,1,19.0,0.0
SKU_007,14,43.0,0.0,75.5,21.5,0.09523809523809493,2.0615528128088303,7.721297523680014,3.860648761840007,61.27938404189403,0.992708874098054,-0.12053668025532288,24.0,1,21.0,0.0
SKU_007,15,53.5,0.0,78.5,21.5,7.927809917439488e-16,2.0615528128088303,7.721297523680014,3.860648761840007,61.27938404189403,0.9709418174260521,-0.2393156642875575,28.5,1,15.0,0.0
SKU_007,16,43.0,0.0,78.5,20.625,-0.4880952380952378,2.9553976043842223,7.721297523680014,3.860648761840007,61.27938404189403,0.9350162426854148,-0.35460488704253545,11.5,1,22.0,0.0
SKU_007,17,36.5,0.0,80.5,20.625,-0.22619047619047666,2.9553976043842223,7.721297523680014,3.860648761840007,61.27938404189403,0.8854560256532099,-0.4647231720437685,16.5,1,21.0,0.0
SKU_007,18,30.5,0.0,79.0,20.875,-0.3690476190476206,2.8912583765550943,7.721297523680014,3.860648761840007,61.27938404189403,0.8229838658936565,-0.5680647467311557,22.5,1,30.0,0.0
SKU_007,19,51.0,0.0,50.5,22.125,0.29761904761904673,4.136348026943574,7.721297523680014,3.860648761840007,61.27938404189403,0.7485107481711013,-0.663122658240795,0.0,0,8.0,0.0
SKU_007,20,43.5,0.0,57.0,20.125,-0.6785714285714289,6.13264828601804,7.721297523680014,3.860648761840007,61.27938404189403,0.6631226582407952,-0.7485107481711012,18.0,1,19.0,0.0
SKU_007,21,44.0,0.0,47.5,19.375,-0.24999999999999978,5.851014869234225,7.721297523680014,3.860648761840007,61.27938404189403,0.5680647467311558,-0.8229838658936564,7.0,1,16.0,0.0
SKU_007,22,51.5,0.0,37.0,19.0,-0.5714285714285725,5.958187643906492,7.721297523680014,3.860648761840007,61.27938404189403,0.46472317204376906,-0.8854560256532096,12.0,1,15.0,0.0
SKU_007,23,34.5,0.0,49.5,18.25,-0.6904761904761919,6.036348233824818,7.721297523680014,3.860648761840007,61.27938404189403,0.35460488704253584,-0.9350162426854147,12.5,1,17.0,0.0
SKU_007,24,39.5,0.0,38.5,18.5,-1.1428571428571432,5.937171043518958,7.721297523680014,3.860648761840007,61.27938404189403,0.23931566428755768,-0.970941817426052,7.0,1,13.0,0.0
SKU_007,25,32.5,0.0,39.5,17.375,-1.2261904761904767,6.019499563917253,7.721297523680014,3.860648761840007,61.27938404189403,0.12053668025532308,-0.992708874098054,8.0,1,14.0,0.0
SKU_007,26,32.5,0.0,42.5,16.5,-1.1190476190476177,5.937171043518958,7.721297523680014,3.860648761840007,61.27938404189403,-3.216245299353273e-16,-1.0,15.0,1,12.0,0.0
SKU_007,27,32.0,0.0,47.5,14.25,-0.047619047619047825,3.152380053229623,7.721297523680014,3.860648761840007,61.27938404189403,-0.12053668025532283,-0.992708874098054,17.5,1,13.0,0.0
SKU_007,28,30.0,0.0,66.0,14.875,-0.8214285714285721,2.2043990110685496,7.721297523680014,3.860648761840007,61.27938404189403,-0.23931566428755743,-0.9709418174260521,25.5,1,9.0,0.0
SKU_007,29,22.0,0.0,86.0,13.625,-0.8690476190476205,2.341874249399399,7.721297523680014,3.860648761840007,61.27938404189403,-0.3546048870425356,-0.9350162426854148,28.0,1,16.0,0.0
SKU_007,30,22.0,0.0,95.0,13.625,-0.4166666666666684,2.341874249399399,7.721297523680014,3.860648761840007,61.27938404189403,-0.46472317204376806,-0.8854560256532101,24.0,1,15.0,0.0
